Date,Region,Category,Product,Quantity,Sales,Profit
2024-03-02,Central,Stationery,Sticky Notes,4,219.28,19.29
2024-03-02,North,Stationery,Notebook,4,21.03,5.94
2024-03-02,West,Groceries,Cereal,10,358.5,55.86
2024-03-02,North,Furniture,Sofa,5,3233.74,190.57
2024-03-02,North,Electronics,Tablet,9,7090.45,1596.16
2024-03-02,East,Furniture,Bookshelf,2,1031.45,93.25
2024-03-02,South,Electronics,Tablet,3,1725.64,501.97
2024-03-02,South,Electronics,Headphones,9,1647.9,157.51
2024-03-02,East,Electronics,Smartwatch,10,4406.21,1424.1
2024-03-03,West,Electronics,Headphones,9,5830.64,814.65
2024-03-03,Central,Furniture,Dining Table,4,1455.79,281.2
2024-03-03,North,Furniture,Office Chair,4,1883.8,263.69
2024-03-03,East,Clothing,Cap,6,463.49,73.99
2024-03-04,Central,Electronics,Smartwatch,9,1450.26,446.73
2024-03-04,Central,Stationery,Pen Set,4,309.65,24.24
2024-03-04,East,Furniture,Office Chair,8,6517.25,572.85
2024-03-04,West,Electronics,Tablet,2,254.85,72.31
2024-03-04,East,Groceries,Olive Oil,4,43.29,10.02
2024-03-04,East,Furniture,Desk,9,6780.33,403.12
2024-03-04,West,Stationery,Desk Lamp,5,225.07,40.99
2024-03-04,West,Clothing,T-Shirt,7,974.09,167.94
2024-03-04,North,Furniture,Sofa,6,2299.98,427.2
2024-03-05,North,Electronics,Laptop,1,302.56,70.13
2024-03-05,Central,Stationery,Notebook,3,22.72,5.34
2024-03-05,West,Electronics,Tablet,11,1505.4,475.48
2024-03-05,South,Furniture,Office Chair,5,1744.5,278.9
2024-03-05,North,Stationery,Backpack,8,489.4,124.95
2024-03-05,Central,Clothing,T-Shirt,2,145.56,28.06
2024-03-06,West,Electronics,Laptop,3,3094.69,190.77
2024-03-06,Central,Clothing,Cap,9,841.19,269.0
2024-03-06,South,Clothing,Jacket,11,365.21,80.27
2024-03-06,West,Groceries,Olive Oil,11,88.31,26.45
2024-03-06,North,Furniture,Bookshelf,6,449.27,40.16
2024-03-06,West,Stationery,Notebook,10,490.19,34.41
2024-03-06,West,Stationery,Notebook,2,97.81,14.23
2024-03-06,North,Furniture,Dining Table,6,1946.96,461.07
2024-03-06,North,Stationery,Sticky Notes,5,249.91,53.3
2024-03-06,North,Groceries,Coffee,9,184.15,55.89
2024-03-06,West,Furniture,Sofa,5,1274.27,329.39
2024-03-06,South,Furniture,Sofa,11,8408.85,2879.77
2024-03-07,North,Clothing,Cap,9,321.54,106.34
2024-03-07,Central,Groceries,Organic Juice,4,158.45,10.1
2024-03-07,Central,Furniture,Bookshelf,9,922.62,106.31
2024-03-08,West,Stationery,Desk Lamp,2,125.8,8.75
2024-03-08,South,Clothing,Sneakers,11,473.13,133.87
2024-03-08,Central,Groceries,Cereal,7,103.49,10.54
2024-03-08,South,Electronics,Smartphone,4,3158.03,558.15
2024-03-08,North,Groceries,Snack Pack,3,9.78,0.85
2024-03-08,East,Clothing,Jeans,2,70.93,20.61
2024-03-08,South,Clothing,Jacket,6,620.74,81.56
2024-03-08,South,Clothing,Cap,9,1101.61,94.65
2024-03-09,West,Groceries,Olive Oil,4,13.24,2.84
2024-03-09,Central,Stationery,Sticky Notes,3,221.37,33.47
2024-03-09,North,Stationery,Sticky Notes,4,207.43,62.57
2024-03-09,South,Stationery,Pen Set,3,51.65,17.42
2024-03-09,Central,Electronics,Smartwatch,5,617.3,57.67
2024-03-09,East,Stationery,Sticky Notes,10,396.46,74.76
2024-03-09,North,Electronics,Smartphone,10,10450.85,2673.85
2024-03-09,West,Furniture,Bookshelf,5,3144.84,496.8
2024-03-09,West,Electronics,Tablet,10,2261.61,344.13
2024-03-09,Central,Stationery,Sticky Notes,7,539.8,167.01
2024-03-09,Central,Groceries,Snack Pack,3,91.76,31.09
2024-03-10,East,Stationery,Backpack,9,719.89,215.52
2024-03-10,Central,Groceries,Coffee,1,24.97,6.84
2024-03-10,West,Stationery,Pen Set,9,696.36,61.77
2024-03-10,South,Stationery,Desk Lamp,1,26.1,4.2
2024-03-10,North,Clothing,Jeans,4,372.65,91.23
2024-03-10,East,Groceries,Organic Juice,4,83.27,26.97
2024-03-10,West,Stationery,Notebook,6,203.08,15.01
2024-03-10,East,Stationery,Pen Set,5,247.39,61.58
2024-03-11,East,Electronics,Tablet,3,313.54,76.83
2024-03-11,West,Electronics,Headphones,6,3851.51,421.83
2024-03-11,Central,Clothing,Sneakers,3,84.12,27.13
2024-03-11,North,Groceries,Snack Pack,3,34.81,6.78
2024-03-11,North,Furniture,Dining Table,7,5350.39,516.22
2024-03-11,West,Stationery,Desk Lamp,5,85.9,20.02
2024-03-11,West,Electronics,Headphones,8,3877.71,1314.84
2024-03-11,South,Clothing,Cap,9,1266.16,427.53
2024-03-11,Central,Stationery,Pen Set,11,138.25,36.52
2024-03-11,West,Groceries,Cereal,8,278.3,61.84
2024-03-12,West,Stationery,Backpack,4,100.62,12.2
2024-03-12,Central,Furniture,Bookshelf,7,3074.66,1036.47
2024-03-12,West,Groceries,Organic Juice,8,131.79,20.04
2024-03-12,South,Furniture,Bookshelf,5,2491.32,501.02
2024-03-12,East,Groceries,Coffee,1,24.03,2.91
2024-03-12,West,Groceries,Snack Pack,1,25.36,8.49
2024-03-12,East,Stationery,Sticky Notes,5,331.9,35.73
2024-03-12,South,Electronics,Headphones,6,4532.86,408.45
2024-03-12,North,Furniture,Desk,7,3311.6,268.8
2024-03-12,West,Stationery,Sticky Notes,1,49.92,9.9
2024-03-12,South,Groceries,Organic Juice,6,147.65,14.34
2024-03-12,East,Furniture,Sofa,4,2389.35,319.95
2024-03-13,South,Electronics,Headphones,3,293.14,41.0
2024-03-13,East,Stationery,Backpack,3,214.54,62.71
2024-03-13,North,Furniture,Sofa,7,4618.83,1146.61
2024-03-13,South,Electronics,Laptop,4,3401.28,992.7
2024-03-13,South,Clothing,Cap,11,1456.73,96.91
2024-03-13,South,Groceries,Snack Pack,3,113.51,12.91
2024-03-13,North,Furniture,Sofa,1,135.36,22.07
2024-03-13,North,Groceries,Coffee,10,336.07,21.89
2024-03-14,East,Clothing,Cap,7,691.12,182.88
2024-03-14,East,Stationery,Sticky Notes,4,67.49,7.18
2024-03-14,Central,Furniture,Bookshelf,5,2719.87,326.98
2024-03-14,South,Stationery,Notebook,5,63.85,8.26
2024-03-14,Central,Groceries,Snack Pack,6,114.98,7.72
2024-03-14,East,Stationery,Sticky Notes,9,607.36,71.95
2024-03-14,West,Electronics,Smartwatch,1,735.74,153.34
2024-03-14,Central,Stationery,Sticky Notes,9,170.7,10.44
2024-03-14,Central,Groceries,Snack Pack,7,172.37,56.99
2024-03-14,Central,Clothing,T-Shirt,5,701.52,168.31
2024-03-14,South,Furniture,Desk,2,421.91,78.37
2024-03-15,South,Clothing,Cap,3,298.4,95.18
2024-03-15,East,Furniture,Office Chair,11,4454.16,1428.14
2024-03-15,South,Furniture,Dining Table,9,3444.36,1204.43
2024-03-15,South,Clothing,Jeans,8,572.63,85.27
2024-03-15,East,Electronics,Smartwatch,5,438.63,111.41
2024-03-15,Central,Groceries,Coffee,1,30.77,8.29
2024-03-16,East,Clothing,Jacket,10,630.47,63.48
2024-03-16,South,Clothing,Jacket,4,73.32,20.22
2024-03-16,Central,Clothing,Jeans,11,806.27,121.34
2024-03-16,East,Furniture,Sofa,1,832.35,52.78
2024-03-16,East,Groceries,Coffee,7,173.44,31.6
2024-03-16,North,Furniture,Dining Table,4,1312.56,130.3
2024-03-16,West,Clothing,Jeans,3,369.98,26.32
2024-03-16,East,Electronics,Laptop,7,1817.26,325.08
2024-03-17,West,Furniture,Desk,11,4121.96,831.72
2024-03-17,East,Groceries,Coffee,2,17.41,1.75
2024-03-17,North,Stationery,Notebook,7,275.46,49.59
2024-03-17,East,Electronics,Smartwatch,2,201.95,25.94
2024-03-17,West,Groceries,Olive Oil,6,44.44,3.31
2024-03-17,Central,Clothing,Jeans,7,813.1,267.39
2024-03-17,Central,Furniture,Office Chair,6,5028.01,1005.12
2024-03-17,North,Electronics,Smartphone,6,1598.6,436.62
2024-03-17,East,Stationery,Pen Set,3,117.48,25.67
2024-03-17,South,Furniture,Office Chair,2,739.59,254.14
2024-03-17,Central,Groceries,Cereal,1,4.08,0.36
2024-03-17,North,Furniture,Desk,10,7230.19,427.1
2024-03-17,North,Electronics,Smartwatch,4,1863.42,459.23
2024-03-17,East,Stationery,Pen Set,4,37.95,3.82
2024-03-17,South,Stationery,Desk Lamp,9,564.86,133.93
2024-03-17,East,Clothing,Cap,11,867.28,273.96
2024-03-18,West,Stationery,Notebook,1,5.1,0.6
2024-03-18,East,Electronics,Smartwatch,2,2229.06,686.0
2024-03-18,Central,Furniture,Sofa,1,674.81,189.33
2024-03-18,South,Furniture,Dining Table,7,5347.37,302.1
2024-03-18,North,Clothing,T-Shirt,9,444.86,80.41
2024-03-18,East,Stationery,Desk Lamp,11,492.27,46.86
2024-03-18,North,Furniture,Sofa,4,2346.36,633.75
2024-03-18,North,Furniture,Sofa,9,6652.68,693.32
2024-03-18,South,Stationery,Desk Lamp,10,162.2,9.49
2024-03-18,East,Furniture,Dining Table,6,1547.54,475.95
2024-03-18,West,Clothing,Sneakers,8,358.26,26.84
2024-03-19,Central,Groceries,Cereal,8,57.55,15.26
2024-03-19,North,Groceries,Olive Oil,9,253.52,69.43
2024-03-19,East,Electronics,Headphones,5,5716.92,470.63
2024-03-19,North,Groceries,Cereal,9,139.35,40.92
2024-03-19,East,Furniture,Office Chair,7,4937.0,965.17
2024-03-19,East,Clothing,Cap,10,273.57,38.27
2024-03-19,North,Stationery,Desk Lamp,3,77.62,13.26
2024-03-20,East,Furniture,Office Chair,7,5234.87,1391.33
2024-03-20,West,Clothing,Jeans,11,1546.12,302.77
2024-03-20,North,Electronics,Smartwatch,4,4145.32,379.19
2024-03-20,West,Groceries,Coffee,2,78.36,8.01
2024-03-20,Central,Furniture,Desk,4,1131.15,317.75
2024-03-21,South,Groceries,Organic Juice,8,117.02,20.52
2024-03-21,South,Electronics,Laptop,1,678.98,46.03
2024-03-21,South,Clothing,Sneakers,6,279.08,74.59
2024-03-21,Central,Stationery,Pen Set,8,266.04,21.67
2024-03-21,West,Clothing,Sneakers,3,257.54,35.66
2024-03-21,North,Stationery,Notebook,3,102.82,8.74
2024-03-21,North,Furniture,Office Chair,7,1763.61,581.26
2024-03-21,South,Stationery,Backpack,11,833.26,56.81
2024-03-21,South,Electronics,Laptop,10,6193.92,1048.03
2024-03-21,West,Clothing,Sneakers,11,444.48,69.28
2024-03-21,East,Electronics,Smartphone,2,1286.0,269.13
2024-03-21,East,Furniture,Dining Table,8,5258.77,1773.51
2024-03-22,North,Electronics,Laptop,9,1878.26,270.87
2024-03-22,North,Electronics,Smartwatch,10,5264.38,1305.16
2024-03-22,North,Clothing,Jacket,6,131.26,34.17
2024-03-22,North,Groceries,Coffee,5,101.86,31.87
2024-03-22,East,Clothing,Jeans,3,297.51,50.4
2024-03-22,North,Electronics,Smartwatch,10,2916.99,575.21
2024-03-22,West,Stationery,Desk Lamp,4,281.88,45.51
2024-03-22,South,Clothing,Sneakers,6,691.94,84.13
2024-03-23,South,Furniture,Desk,10,1511.93,327.31
2024-03-23,South,Clothing,Cap,6,869.14,64.07
2024-03-23,Central,Stationery,Pen Set,9,141.63,7.42
2024-03-23,West,Clothing,Cap,4,539.29,34.44
2024-03-23,East,Stationery,Pen Set,4,133.85,40.57
2024-03-23,North,Stationery,Desk Lamp,3,147.55,16.08
2024-03-23,South,Groceries,Organic Juice,1,14.06,2.34
2024-03-23,Central,Groceries,Coffee,6,224.83,44.25
2024-03-24,North,Electronics,Smartphone,10,8859.82,751.85
2024-03-24,West,Electronics,Smartphone,9,9433.49,2840.71
2024-03-24,East,Stationery,Notebook,8,235.75,27.33
2024-03-24,Central,Clothing,Cap,6,859.0,296.75
2024-03-24,Central,Electronics,Smartphone,6,2395.22,441.71
2024-03-24,West,Stationery,Sticky Notes,4,77.8,10.84
2024-03-24,South,Stationery,Sticky Notes,9,395.51,120.05
2024-03-24,East,Clothing,Jacket,11,807.02,273.87
2024-03-25,West,Furniture,Sofa,7,3224.7,896.54
2024-03-25,Central,Clothing,Cap,9,1175.92,68.16
2024-03-25,Central,Electronics,Laptop,11,1459.76,84.86
2024-03-25,Central,Clothing,T-Shirt,3,276.53,60.98
2024-03-25,North,Electronics,Smartwatch,7,7356.77,1126.07
2024-03-25,South,Clothing,Sneakers,8,792.21,101.55
2024-03-26,South,Stationery,Notebook,4,243.52,73.88
2024-03-26,South,Clothing,T-Shirt,5,571.97,161.53
2024-03-26,South,Electronics,Smartphone,7,4730.41,1476.9
2024-03-26,South,Electronics,Smartphone,1,499.21,29.51
2024-03-26,West,Electronics,Laptop,10,4196.69,1445.03
2024-03-26,West,Groceries,Organic Juice,4,41.8,8.92
2024-03-27,West,Furniture,Office Chair,5,2758.23,887.24
2024-03-27,Central,Groceries,Organic Juice,2,47.35,5.17
2024-03-27,East,Groceries,Snack Pack,1,5.11,0.68
2024-03-27,South,Clothing,Sneakers,3,288.21,70.84
2024-03-27,North,Clothing,Jacket,1,69.24,13.04
2024-03-27,East,Furniture,Office Chair,10,6113.75,1586.13
2024-03-27,South,Clothing,Cap,6,417.32,26.78
2024-03-27,North,Furniture,Desk,9,4568.55,1241.0
2024-03-27,North,Electronics,Smartwatch,5,4148.78,943.96
2024-03-27,East,Groceries,Cereal,10,354.3,103.5
2024-03-28,West,Stationery,Backpack,6,406.0,120.69
2024-03-28,Central,Groceries,Cereal,2,22.96,7.68
2024-03-28,West,Clothing,Sneakers,1,111.69,24.48
2024-03-28,Central,Groceries,Olive Oil,8,311.14,63.83
2024-03-28,South,Clothing,T-Shirt,7,238.45,29.21
2024-03-28,South,Electronics,Smartphone,7,3947.39,416.97
2024-03-28,East,Furniture,Office Chair,8,6145.21,1179.66
2024-03-28,Central,Stationery,Sticky Notes,6,146.78,12.07
2024-03-29,South,Clothing,Sneakers,1,57.37,16.04
2024-03-29,North,Groceries,Olive Oil,9,70.13,21.44
2024-03-29,Central,Stationery,Sticky Notes,6,270.42,21.48
2024-03-29,North,Electronics,Smartphone,9,9296.06,863.6
2024-03-29,North,Furniture,Dining Table,2,816.63,109.12
2024-03-29,South,Furniture,Bookshelf,4,1769.03,97.74
2024-03-29,North,Furniture,Office Chair,5,1909.59,517.55
2024-03-29,North,Clothing,Jacket,3,325.84,63.34
2024-03-30,South,Electronics,Tablet,5,1002.49,80.66
2024-03-30,North,Electronics,Headphones,5,2148.8,410.71
2024-03-30,Central,Groceries,Organic Juice,5,139.37,39.83
2024-03-30,Central,Furniture,Dining Table,3,531.62,87.06
2024-03-30,Central,Groceries,Cereal,8,201.85,59.87
2024-03-30,North,Stationery,Pen Set,7,211.94,55.12
2024-03-30,North,Furniture,Sofa,4,1760.18,120.1
2024-03-30,Central,Electronics,Smartphone,6,1706.51,375.4
2024-03-30,South,Groceries,Snack Pack,9,177.93,25.42
2024-03-30,East,Furniture,Dining Table,8,4642.58,626.99
2024-03-31,Central,Furniture,Bookshelf,4,1051.43,333.84
2024-03-31,North,Electronics,Smartphone,1,161.54,43.77
2024-03-31,East,Clothing,Sneakers,7,381.8,30.95
2024-03-31,West,Electronics,Tablet,10,2381.77,758.83
2024-03-31,North,Clothing,T-Shirt,10,533.05,145.16
2024-03-31,West,Stationery,Pen Set,6,129.31,34.89
2024-03-31,Central,Clothing,Cap,5,527.9,88.75
2024-03-31,South,Electronics,Smartwatch,7,2857.61,229.39
2024-04-01,Central,Clothing,Cap,9,278.77,22.64
2024-04-01,West,Stationery,Desk Lamp,1,9.63,1.35
2024-04-01,South,Electronics,Laptop,10,1389.74,96.12
2024-04-01,North,Electronics,Smartphone,2,634.65,95.96
2024-04-01,West,Stationery,Desk Lamp,7,303.53,82.09
2024-04-01,North,Clothing,T-Shirt,9,950.96,326.5
2024-04-01,South,Furniture,Bookshelf,8,1831.38,600.94
2024-04-01,West,Stationery,Pen Set,5,209.98,45.4
2024-04-01,South,Clothing,Sneakers,10,1276.65,268.35
2024-04-01,East,Electronics,Smartphone,10,5803.3,1583.67
2024-04-01,North,Electronics,Smartphone,5,5296.52,1754.39
2024-04-01,West,Furniture,Office Chair,11,2606.44,365.9
2024-04-01,West,Furniture,Sofa,4,424.38,147.04
2024-04-02,North,Furniture,Desk,11,9784.2,1765.81
2024-04-02,West,Clothing,Jacket,6,190.7,52.37
2024-04-02,East,Furniture,Desk,6,2389.99,337.27
2024-04-02,Central,Electronics,Headphones,6,1797.78,550.55
2024-04-02,West,Stationery,Desk Lamp,9,649.34,114.98
2024-04-02,West,Stationery,Sticky Notes,1,32.46,3.96
2024-04-02,Central,Furniture,Office Chair,7,3758.93,521.07
2024-04-02,North,Furniture,Desk,2,1647.0,362.1
2024-04-02,Central,Furniture,Desk,9,5902.02,1545.82
2024-04-02,North,Groceries,Coffee,2,43.57,11.99
2024-04-02,South,Electronics,Headphones,11,3001.43,709.98
2024-04-02,North,Electronics,Headphones,9,2004.06,630.81
2024-04-03,East,Electronics,Smartwatch,6,5430.82,393.53
2024-04-03,West,Stationery,Desk Lamp,5,199.25,33.78
2024-04-03,South,Furniture,Bookshelf,9,7216.97,1067.73
2024-04-03,West,Groceries,Olive Oil,6,154.67,39.21
2024-04-03,East,Stationery,Desk Lamp,7,258.98,52.33
2024-04-03,East,Stationery,Pen Set,8,533.58,165.62
2024-04-03,South,Clothing,T-Shirt,4,192.51,16.4
2024-04-03,Central,Clothing,Sneakers,6,553.0,162.05
2024-04-03,Central,Clothing,Cap,6,790.03,141.1
2024-04-03,South,Furniture,Sofa,7,3652.45,654.31
2024-04-03,Central,Stationery,Desk Lamp,1,62.83,21.91
2024-04-04,South,Furniture,Desk,9,6690.97,1981.2
2024-04-04,South,Stationery,Backpack,5,132.98,41.92
2024-04-04,Central,Stationery,Sticky Notes,6,300.07,15.72
2024-04-04,South,Clothing,Jacket,11,1255.76,299.93
2024-04-04,West,Groceries,Coffee,4,63.12,18.97
2024-04-04,North,Stationery,Sticky Notes,1,72.14,20.42
2024-04-04,North,Stationery,Desk Lamp,7,171.26,55.24
2024-04-05,Central,Clothing,Jacket,9,432.38,95.39
2024-04-05,East,Groceries,Snack Pack,4,59.53,14.62
2024-04-05,North,Furniture,Desk,10,1827.0,195.28
2024-04-05,West,Groceries,Coffee,10,151.91,17.6
2024-04-06,North,Clothing,Sneakers,11,1290.34,449.99
2024-04-06,South,Stationery,Desk Lamp,4,120.91,11.75
2024-04-06,Central,Groceries,Organic Juice,11,63.09,13.08
2024-04-06,South,Furniture,Dining Table,3,2518.04,437.02
2024-04-06,Central,Clothing,T-Shirt,5,671.54,106.68
2024-04-06,North,Groceries,Coffee,7,44.74,3.75
2024-04-06,Central,Electronics,Smartphone,2,1328.36,347.06
2024-04-06,West,Clothing,Sneakers,10,518.87,65.48
2024-04-06,North,Stationery,Sticky Notes,10,694.11,218.86
2024-04-07,East,Furniture,Dining Table,11,9696.33,2120.6
2024-04-07,Central,Stationery,Pen Set,7,115.25,37.94
2024-04-07,East,Groceries,Coffee,10,154.43,42.36
2024-04-07,East,Electronics,Tablet,9,4401.97,1374.96
2024-04-07,North,Clothing,Jeans,6,874.52,61.65
2024-04-07,South,Groceries,Organic Juice,8,168.14,31.98
2024-04-07,South,Clothing,T-Shirt,11,354.0,83.53
2024-04-07,North,Furniture,Desk,4,2492.58,609.64
2024-04-07,Central,Furniture,Desk,3,197.59,63.35
2024-04-08,East,Stationery,Sticky Notes,1,52.53,18.24
2024-04-08,Central,Clothing,Sneakers,1,94.98,30.67
2024-04-08,North,Furniture,Bookshelf,3,1574.21,406.49
2024-04-08,East,Clothing,Jeans,6,421.89,99.6
2024-04-08,North,Groceries,Coffee,3,103.89,21.95
2024-04-08,West,Stationery,Desk Lamp,11,501.81,167.32
2024-04-08,West,Furniture,Office Chair,5,2238.07,476.5
2024-04-08,Central,Stationery,Pen Set,6,446.15,40.0
2024-04-08,North,Groceries,Coffee,8,185.55,25.04
2024-04-09,Central,Clothing,Sneakers,11,757.27,98.98
2024-04-09,North,Stationery,Pen Set,7,337.52,25.76
2024-04-09,East,Furniture,Office Chair,3,1686.86,374.6
2024-04-09,West,Groceries,Organic Juice,2,73.95,20.39
2024-04-09,North,Stationery,Pen Set,2,38.33,8.17
2024-04-09,West,Clothing,Jacket,3,62.45,9.37
2024-04-09,East,Groceries,Organic Juice,4,23.47,4.06
2024-04-09,East,Groceries,Cereal,4,107.2,13.28
2024-04-09,North,Furniture,Dining Table,11,7617.07,1417.96
2024-04-09,North,Furniture,Sofa,9,7267.34,2010.01
2024-04-09,South,Stationery,Pen Set,6,150.8,42.24
2024-04-09,West,Electronics,Smartphone,9,4485.37,475.81
2024-04-10,South,Electronics,Tablet,10,1074.18,364.0
2024-04-10,South,Stationery,Backpack,11,616.46,43.49
2024-04-10,East,Electronics,Smartwatch,8,3078.9,577.37
2024-04-10,East,Electronics,Laptop,9,3951.59,813.37
2024-04-10,South,Clothing,T-Shirt,5,435.26,139.13
2024-04-10,West,Groceries,Coffee,6,189.58,59.5
2024-04-10,North,Clothing,T-Shirt,9,534.45,93.68
2024-04-10,North,Electronics,Headphones,9,8800.56,1493.74
2024-04-10,Central,Groceries,Coffee,6,110.24,8.53
2024-04-10,Central,Furniture,Desk,4,1432.85,447.66
2024-04-11,North,Electronics,Laptop,7,1909.18,359.91
2024-04-11,North,Furniture,Dining Table,5,2273.34,381.15
2024-04-11,West,Stationery,Desk Lamp,7,445.6,57.67
2024-04-11,West,Electronics,Smartwatch,5,1880.54,177.76
2024-04-11,North,Clothing,Jacket,6,889.2,100.57
2024-04-11,East,Clothing,Cap,11,545.0,44.19
2024-04-11,South,Clothing,Jacket,5,94.82,32.43
2024-04-11,West,Furniture,Dining Table,5,1704.66,332.44
2024-04-11,Central,Clothing,Cap,8,318.76,93.57
2024-04-11,East,Electronics,Headphones,11,7576.02,2109.2
2024-04-11,South,Clothing,Jacket,8,940.09,193.4
2024-04-11,Central,Furniture,Desk,3,2684.98,521.53
2024-04-12,South,Electronics,Laptop,10,3727.55,536.47
2024-04-12,West,Clothing,Jacket,2,215.99,29.62
2024-04-12,West,Furniture,Dining Table,4,2378.31,608.79
2024-04-12,East,Furniture,Sofa,5,1485.75,181.19
2024-04-12,West,Stationery,Backpack,5,197.22,45.43
2024-04-12,Central,Electronics,Headphones,1,205.75,67.36
2024-04-12,South,Stationery,Backpack,10,781.34,144.13
2024-04-12,East,Stationery,Desk Lamp,10,785.19,250.02
2024-04-12,Central,Clothing,Sneakers,2,228.49,50.45
2024-04-13,South,Electronics,Headphones,8,5335.9,433.2
2024-04-13,Central,Groceries,Cereal,1,12.51,2.91
2024-04-13,South,Stationery,Backpack,9,254.16,45.57
2024-04-13,Central,Clothing,Jacket,8,600.0,203.99
2024-04-13,North,Electronics,Smartwatch,5,5043.42,1240.17
2024-04-13,North,Groceries,Organic Juice,11,193.75,43.24
2024-04-13,East,Electronics,Laptop,8,6501.2,701.83
2024-04-13,Central,Groceries,Snack Pack,5,126.31,14.87
2024-04-13,Central,Groceries,Snack Pack,3,15.3,2.15
2024-04-13,North,Clothing,Jeans,8,897.85,189.47
2024-04-14,West,Stationery,Backpack,6,434.83,144.79
2024-04-14,South,Clothing,Jeans,3,388.07,48.0
2024-04-14,South,Stationery,Notebook,10,460.79,148.14
2024-04-14,West,Furniture,Sofa,5,2537.75,809.44
2024-04-14,South,Clothing,T-Shirt,2,95.04,24.31
2024-04-14,South,Groceries,Coffee,1,17.74,2.24
2024-04-14,South,Furniture,Bookshelf,3,205.53,54.92
2024-04-15,East,Furniture,Bookshelf,8,1730.74,531.41
2024-04-15,West,Electronics,Smartphone,2,303.38,44.62
2024-04-15,West,Furniture,Dining Table,7,3077.05,437.71
2024-04-15,South,Clothing,T-Shirt,9,893.3,45.66
2024-04-15,South,Electronics,Tablet,3,1003.42,249.29
2024-04-15,North,Groceries,Snack Pack,7,70.39,13.23
2024-04-15,Central,Clothing,Jeans,6,765.5,216.44
2024-04-15,North,Furniture,Desk,5,3971.2,938.07
2024-04-15,Central,Clothing,T-Shirt,10,1376.16,163.51
2024-04-16,South,Furniture,Dining Table,9,5056.25,602.23
2024-04-16,South,Electronics,Smartphone,9,4871.47,817.02
2024-04-16,Central,Groceries,Cereal,7,202.46,13.98
2024-04-16,West,Stationery,Backpack,8,489.77,155.07
2024-04-16,West,Clothing,T-Shirt,2,242.58,35.59
2024-04-16,North,Groceries,Snack Pack,6,195.35,57.25
2024-04-16,North,Groceries,Coffee,11,117.66,21.45
2024-04-16,East,Furniture,Bookshelf,2,783.7,158.95
2024-04-16,Central,Stationery,Sticky Notes,8,143.75,37.5
2024-04-16,North,Clothing,Jacket,5,572.14,176.12
